Site Id,Site Name,Latitude,Longitude,Easting,Northing,Zone,Gauge Zero (Ahd),Site Start Date,Site Cease Date,Drainage Area (Sq.Km),
"421118","BULGERAGA CREEK AT GIBSON WAY","-30.889462","147.571438","554616.192","6582508.535","55","145.036","1980/01/01","","99999999"
"421129","MONKEYGAR CREEK AT U/S WESTERN ARM RETURN","-31.013499","147.508341","548522.776","6568791.141","55","151.75","1979/04/02","","0"
"421132","MONKEYGAR CREEK AT D/S GIBSON WAY","-30.85317","147.518781","549602.7","6586548.5","55","144.28","1979/04/04","","99999999"
"421135","MACQUARIE RIVER AT MILTARA","-30.5602","147.597","557253.7","6618984.4","55","132.027","1982/01/01","","99999999"
"421138","BOGAN RIVER AT NYNGAN","-31.558431","147.1854","517595.441","6508492.312","55","167.7","1993/06/08","","99999999"
"421144","OXLEY BREAK NO. 3 AT OFFTAKE","-31.15691117","147.60441362","557607","6552839","55","160.698","1985/05/31","","99999999"
"421145","BULGERAGA CREEK AT BIFURCATION","-31.176341","147.668561","563707.81","6550662.381","55","163.236","1979/07/06","","9999998.99999"
"421146","GUM COWAL AT BIFURCATION","-31.17914","147.670687","563920.6","6550347.5","55","164.061","1987/09/01","","0"
"421147","MACQUARIE RIVER AT PILLICAWARRINA","-30.8072","147.5149","549251.7","6591653.5","55","141.43","1987/06/23","","0"
"421151","BORA CHANNEL AT OFFTAKE","-30.761654","147.523961","550144.807","6596695.042","55","141.28","1987/06/23","","0"
"421152","GUM COWAL AT OXLEY","-31.0372","147.7484","571417.6","6566036.5","55","156.085","1987/09/03","","0"
"421153","TERRIGAL CREEK AT U/S MARTHAGUY CREEK","-30.8248","147.7133","568221.7","6589598.4","55","143.468","1987/09/09","","0"
"421158","BOGAN RIVER AT MONKEY BRIDGE","-30.854841","147.053881","505151.582","6586483.919","55","138.43","1993/06/10","","0"
"421164","DUCK CREEK AT NAPALI","-31.3815","147.3833","536444.6","6528057.6","55","163.751","1994/09/22","","0"
"421165","BENI BILLA CREEK AT DOWNSTREAM CANONBA ROAD","-31.363797","147.284316","527038.991","6530044.178","55","162.508","1994/09/23","","0"
"421166","GUNNINGBAR CREEK AT FAIRVIEW DAM","-31.4065","147.2983","528360.6","6525310.7","55","166.007","1994/09/22","","0"
"421175","GUNNINGBAR CREEK AT GUNNINGBAR WEIR - STORAGE GAUGE","-31.6786","147.7618","572206.5","6494939.6","55","188.852","1998/01/02","","0"
"421195","MONKEY CREEK @ DS OXLEY STATION","-31.0827818","147.55989353","553405","6561089","55","157.38","2011/05/19","","0"
"421907","Macquarie River at Brewon Bridge","-30.224805","147.541465","552105.355","6656180.029","55","6.777","2017/05/02","","0"
"422001","BARWON RIVER AT DANGAR BRIDGE (WALGETT)","-30.015316666","148.06075","602294.109","6679043.737","55","118.55","1886/01/01","","132200"
"422002","BARWON RIVER AT BREWARRINA","-29.947166666","146.863716666","486854.2","6687074.4","55","106.702","1892/04/17","","297850"
"422003","BARWON RIVER AT COLLARENEBRI MAIN CHANNEL","-29.547141","148.576104","652706.981","6730357.454","55","135.53","1889/08/01","","85500"
"422004","BARWON RIVER AT MOGIL MOGIL","-29.353","148.6885","663908.7","6751720.9","55","139.805","1938/10/01","","64800"
"422005","BOKHARA RIVER AT BOKHARA (GOODWINS)","-29.6243","147.0194","501875.5","6722849","55","117.202","1944/09/06","","99999999"
"422006","CULGOA RIVER AT D/S COLLERINA (KENEBREE)","-29.772359","146.514959","453112.23","6706340.13","55","104.694","1944/09/07","","99999999"
"422007","CATO CREEK AT BREWARRINA","-29.9214","146.915266666","491814.3","6689914.9","55","109.3","1947/11/07","","99999999"
"422010","BIRRIE RIVER AT TALAWANTA","-29.5007","146.9512","495267.8","6736541.2","55","117.205","1964/10/26","","99999999"
"422011","CULGOA RIVER AT U/S COLLERINA (MUNDIWA)","-29.6068","146.6179","462998","6724723.8","55","109.178","1964/10/27","","99999999"
"422013","BIRRIE RIVER AT NEAR GOODOOGA","-29.10141478","147.42734618","541583","6780703","55","133.925","1964/10/29","","99999999"
"422015","CULGOA RIVER AT BRENDA","-29.029613","147.313464","530522.75","6788692.99","55","132.064","1926/01/01","","99999999"
"422016","NARRAN RIVER AT WILBY WILBY (BELVEDERE)","-29.4457","147.5289","551297.2","6742520.3","55","127.342","1964/11/02","","99999999"
"422017","CULGOA RIVER AT WEILMORINGLE","-29.24324167","146.923625","492578.6","6765062.4","55","120.575","1964/11/03","","99999999"
"422018","GRAWAN CREEK AT OLD POCKATAROO","-29.5484","148.6512","659977.4","6730112.8","55","137.795","1965/06/19","","99999999"
"422022","TARRION CREEK AT NEAR BREWARRINA","-30.041875","146.86806944","487280.9","6676567.2","55","110.997","1985/07/30","","99999999"
"422023","BARWON RIVER AT BREWARRINA TOTAL FLOW","-29.9318","146.8928","489658","6688768.3","55","106.702","1892/04/17","","99999999"
"422025","BARWON RIVER AT TARA (UPSTREAM NAMOI JUNCTION)","-29.84430556","148.27358056","623030.3","6697786.1","55","123.34","1999/06/30","","0"
"422026","BARWON RIVER AT BOOROOMA (UPSTREAM MACQUARIE JUNCTION)","-30.10403611","147.46643611","544939.9","6669594.8","55","109.377","1999/06/29","","0"
"422027","BARWON RIVER AT GEERA (DOWNSTREAM MACQUARIE JUNCTION)","-30.143433333","147.376866666","536295.664","6665260.968","55","108.667","1999/06/29","","0"
"422028","BARWON RIVER AT BEEMERY (U/S CULGOA JUNCTION)","-29.9421","146.4431","446260","6687504","55","96.35","1999/06/26","","0"
"422029","NARRAN RIVER AT NARRAN PARK","-29.702","147.3679","535593","6714183.2","55","120.595","2002/02/14","","0"
"422030","NARRAN RIVER AT NEW ANGLEDOOL NO. 2","-29.11489063","147.89403841","586985","6778944","55","142.332","2002/04/11","","0"
"422032","BOKHARA RIVER AT U/S GOODOOGA WEIR","-29.112242","147.448346","543620","6779496","55","134.767","2009/12/09","","0"
"422034","NARRAN RIVER @ BACK LAKE","-29.7194","147.4569","544206.7","6712213.4","55","119.666","2009/12/10","","0"
"423001","WARREGO RIVER AT FORDS BRIDGE (MAIN CHANNEL)","-29.7526","145.4276","347960.3","6707589.6","55","112.58","1921/11/29","","60600"
"423002","WARREGO RIVER AT FORDS BRIDGE BYWASH","-29.7568","145.4408","349245.5","6707145.6","55","111.854","1921/11/29","","31000"
"423004","WARREGO RIVER AT BARRINGUN N0. 2","-29.0874","145.7719","380480.3","6781711.3","55","135.792","1993/05/30","","0"
"423005","CUTTABURRA CHANNEL AT TURRA","-29.0573","145.4089","345103.6","6784625.1","55","134.61","1993/05/31","","0"
"423007","WARREGO RIVER AT  DICKS DAM","-30.318418","145.361431","342460.164","6644793.143","55","95.442","2013/02/27","","0"
"423008","WARREGO RIVER AT  BOERA DAM","-30.09945237","145.42786377","348513","6669152","55","102.595","2012/12/05","","0"
"424002","PAROO RIVER AT WILLARA CROSSING","-29.24172222","144.45594444","252745.1","6762550.5","55","114.85","1975/11/23","","30999.99999"
"425003","DARLING RIVER AT BOURKE TOWN","-30.087894","145.936761","397540.6","6670998.58","55","91.848","1895/02/01","","386000"
"425004","DARLING RIVER AT LOUTH","-30.53474142","145.11507479","319170","6620447","55","82.459","1944/02/03","","489300"
"425035","DARLING RIVER AT DOWNSTREAM DEAD HORSE CREEK","-30.26731301","145.60235183","365562","6650767","55","88.566","1992/05/01","","0"
"425036","DARLING RIVER AT GLEN VILLA","-30.2542883","145.66947848","371997","6652288","55","89.3","1992/04/30","","0"
"425037","DARLING RIVER AT DOWNSTREAM WEIR 19A","-30.2326801","145.69570623","374493","6654712","55","88.92","1992/05/05","","0"
"425038","DARLING RIVER AT MYANDETTA","-30.18816215","145.75631799","380272","6659711","55","92.1","1992/05/03","","0"
"425039","DARLING RIVER AT WARRAWEENA (D/S CULGOA JUNCTION)","-29.9646","146.3004","432496.4","6684935.3","55","93.53","1999/06/27","","0"
"425900","DARLING RIVER AT TILPA","-30.936751","144.417698","253275.572","6574548.119","55","73.96","1965/11/29","","502500"
