Station Name,Time/Day,Height,Tendency,Flood Class,Scraped,State
Loddon R at MV Hwy Br (Kerang),2.00pm Thu,76.71,steady,below minor,2022-10-13 15:21:38.985233+11:00,VIC
Loddon R at Appin South,2.00pm Thu,3.10^,steady,moderate,2022-10-13 15:21:38.985233+11:00,VIC
Loddon R at Loddon Weir,2.00pm Thu,6.02^,steady,moderate,2022-10-13 15:21:38.985233+11:00,VIC
Loddon R at Serpentine Weir,3.00pm Thu,3.16,rising,,2022-10-13 15:21:38.985233+11:00,VIC
Loddon R D/S Laanecoorie,2.00pm Thu,3.46^,rising,moderate,2022-10-13 15:21:38.985233+11:00,VIC
Murray R at Echuca,2.00pm Thu,92.95^,steady,below minor,2022-10-13 15:21:38.985233+11:00,VIC
Murray R at Torrumbarry Weir,3.00pm Thu,7.73,steady,moderate,2022-10-13 15:21:38.985233+11:00,VIC
Macquarie R at White Rock,2.40pm Thu,2.25,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Goulburn R at Dohertys,2.00pm Thu,1.19^,steady,below minor,2022-10-13 15:21:38.985233+11:00,VIC
Chifley Dam,2.42pm Thu,710.70^,rising,,2022-10-13 15:21:38.985233+11:00,NSW
Campbells R U/S Chifley Dam,2.43pm Thu,1.17,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Fish R at Tarana,2.04pm Thu,1.16,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Murray R D/S Euston Weir,3.00pm Thu,49.17^,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Delatite R at Tonga Bridge,2.00pm Thu,1.29^,steady,below minor,2022-10-13 15:21:38.985233+11:00,VIC
Jamieson R at Gerrang Bridge,2.00pm Thu,1.94^,steady,,2022-10-13 15:21:38.985233+11:00,VIC
Goulburn R at Lake Eildon D/S,2.00pm Thu,2.70^,steady,below minor,2022-10-13 15:21:38.985233+11:00,VIC
Murray R at Barham,3.00pm Thu,6.09,steady,moderate,2022-10-13 15:21:38.985233+11:00,VIC
Rubicon R at Rubicon,2.00pm Thu,1.24,falling,,2022-10-13 15:21:38.985233+11:00,VIC
Yilgarn River at Gairdners Crossing,12.00pm Thu,-0.01,steady,,2022-10-13 15:21:38.985233+11:00,WA
Lockhart River at Kwolyn Hill,12.00pm Thu,0.07,steady,,2022-10-13 15:21:38.985233+11:00,WA
Avon River at Boyagarra Rd,12.00pm Thu,0.23,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Salt River at Qualandary Crossing,12.00pm Thu,1.90,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Murray R at Swan Hill,3.00pm Thu,4.19,steady,below minor,2022-10-13 15:21:38.985233+11:00,VIC
Warrego R at Cunnamulla,1.00pm Thu,5.91,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Warrego R at Barringun No 2,3.00pm Thu,2.84,steady,minor,2022-10-13 15:21:38.985233+11:00,NSW
Goodradigbee R at Wee Jasper,3.00pm Thu,1.55,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Tumut R at Brungle Bridge,3.00pm Thu,1.94,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Tumut R at Tumut,3.00pm Thu,1.13,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Goobarragandra R at Lacmalac,3.00pm Thu,1.82,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Tumut R at Oddys Bridge,3.00pm Thu,1.73,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Blowering Dam,10.00am Thu,379.02,rising,,2022-10-13 15:21:38.985233+11:00,NSW
Murrumbidgee R D/S Burrinjuck Dam,3.05pm Thu,5.97,falling,,2022-10-13 15:21:38.985233+11:00,NSW
Yass R u/s Burrinjuck Dam,3.00pm Thu,1.52,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Murrumbidgee R at Gobarralong,3.00pm Thu,6.93,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Yass R at Yass,3.00pm Thu,0.71,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Murrumbidgee R at Glendale,2.45pm Thu,4.37,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Adjungbilly R at Darbalara,3.00pm Thu,1.12,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Tarcutta Ck at Westbrook,3.00pm Thu,0.70,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Mirrool Ck at Barellan Rd,3.00pm Thu,1.37,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Murrumbidgee R at Wagga Wagga,3.00pm Thu,9.17,steady,moderate,2022-10-13 15:21:38.985233+11:00,NSW
Kyeamba Ck at Ladysmith,3.00pm Thu,2.45,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Kyeamba Ck at Book Book,3.00pm Thu,0.90,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Tarcutta Ck at Old Borambola,3.00pm Thu,1.61,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Tarcutta Ck at Belmore Bridge,3.00pm Thu,1.09,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Murrumbidgee R at Eringoarrah,3.00pm Thu,8.31,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Jindalee Ck at Jindalee,3.00pm Thu,0.54,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Hillas Ck at Mt Adrah,3.00pm Thu,1.12,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Adelong Ck at Batlow Road,3.00pm Thu,0.67,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Murrumbidgee R at Gundagai,3.00pm Thu,7.32,falling,minor,2022-10-13 15:21:38.985233+11:00,NSW
Muttama Ck at Coolac,3.00pm Thu,1.54,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Muttama Ck at Berthong Rd,3.00pm Thu,0.64,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Jugiong Ck at Jugiong Creek,2.45pm Thu,1.61,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Beavers Ck at Mundowey,3.00pm Thu,6.78,steady,,2022-10-13 15:21:38.985233+11:00,NSW
South Esk Rv at Longford,2.27pm Thu,1.00,steady,below minor,2022-10-13 15:21:38.985233+11:00,TAS
St Pauls Rv at Lewis Hill,2.48pm Thu,1.58,rising,below minor,2022-10-13 15:21:38.985233+11:00,TAS
St Pauls Rv abv Avoca (D),1.00pm Thu,0.92,steady,,2022-10-13 15:21:38.985233+11:00,TAS
South Esk Rv at Llewellyn (H),2.45pm Thu,2.22,steady,below minor,2022-10-13 15:21:38.985233+11:00,TAS
Nile Rv at Deddington (D),2.42pm Thu,1.67,rising,below minor,2022-10-13 15:21:38.985233+11:00,TAS
South Esk Rv at Perth (D),1.00pm Thu,2.68,steady,below minor,2022-10-13 15:21:38.985233+11:00,TAS
Back Creek abv Wilmores Lane (D),1.00pm Thu,0.20,steady,,2022-10-13 15:21:38.985233+11:00,TAS
South Esk Rv at Trevallyn Pond (H),2.45pm Thu,126.35^,steady,below minor,2022-10-13 15:21:38.985233+11:00,TAS
South Esk Rv at Mathinna,3.00pm Thu,1.78,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Tooms Lake,2.31pm Thu,4.50,steady,minor,2022-10-13 15:21:38.985233+11:00,TAS
Tooms Rv blw Tooms Lake (D),1.00pm Thu,0.26,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Macquarie Rv at Trefusis (D),1.00pm Thu,0.88,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Macquarie Rv at Mt Morriston,2.08pm Thu,0.55,steady,below minor,2022-10-13 15:21:38.985233+11:00,TAS
Macquarie Rv at Ross,2.10pm Thu,1.42,steady,below minor,2022-10-13 15:21:38.985233+11:00,TAS
Macquarie Rv at Fosterville (D),1.15pm Thu,0.54,steady,,2022-10-13 15:21:38.985233+11:00,TAS
South Esk Rv at Fingal,3.01pm Thu,3.35,steady,below minor,2022-10-13 15:21:38.985233+11:00,TAS
South Esk Rv at Upper Esk Bge(D),1.00pm Thu,2.69,rising,,2022-10-13 15:21:38.985233+11:00,TAS
Meander Rv at Deloraine Rwy Br (H),2.45pm Thu,1.55,rising,below minor,2022-10-13 15:21:38.985233+11:00,TAS
Meander Rv at Meander,3.00pm Thu,2.92,rising,minor,2022-10-13 15:21:38.985233+11:00,TAS
Meander Rv at Strathbridge (D),1.00pm Thu,1.68,rising,below minor,2022-10-13 15:21:38.985233+11:00,TAS
Break O'Day Rv at Killymoon (D),1.30pm Thu,1.32,rising,,2022-10-13 15:21:38.985233+11:00,TAS
Liffey Rv abv West Channel (D),1.15pm Thu,1.64,rising,,2022-10-13 15:21:38.985233+11:00,TAS
Liffey Rv at Carrick (D),1.00pm Thu,0.40,rising,,2022-10-13 15:21:38.985233+11:00,TAS
Meander Rv at Westwood Bridge,3.03pm Thu,1.83,rising,below minor,2022-10-13 15:21:38.985233+11:00,TAS
St Patricks Rv at Nunamara Offtake,3.03pm Thu,1.92,rising,below minor,2022-10-13 15:21:38.985233+11:00,TAS
North Esk Rv at Ballroom (D),1.00pm Thu,1.21,rising,below minor,2022-10-13 15:21:38.985233+11:00,TAS
North Esk Rv at Corra Linn,2.58pm Thu,2.90,rising,minor,2022-10-13 15:21:38.985233+11:00,TAS
Mirrool Ck at East Mirrool Reg,3.00pm Thu,0.92,steady,minor,2022-10-13 15:21:38.985233+11:00,NSW
Murrumbidgee R at Berembed Weir,3.00pm Thu,6.68,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Warrego R at Fords Br,2.00pm Thu,1.46,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Murrumbidgee R at Redbank Weir,2.47pm Thu,5.97,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Parangana Dam (H),2.45pm Thu,381.95^,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Abv Lake Mackenzie (H),2.45pm Thu,1.71,rising,,2022-10-13 15:21:38.985233+11:00,TAS
Abv Mersey Rv (Arm Rv) (H),2.30pm Thu,1.07,rising,,2022-10-13 15:21:38.985233+11:00,TAS
Yanco Ck at Yanco Offtake,3.00pm Thu,4.83,falling,,2022-10-13 15:21:38.985233+11:00,NSW
Murrumbidgee R D/S Balranald Weir,3.00pm Thu,6.70,steady,minor,2022-10-13 15:21:38.985233+11:00,NSW
Murrumbidgee R D/S Redbank Weir,2.47pm Thu,5.97,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Murrumbidgee R D/S Maude Weir,3.00pm Thu,6.80,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Mersey Rv at Kimberley,3.00pm Thu,3.58,rising,moderate,2022-10-13 15:21:38.985233+11:00,TAS
Murrumbidgee R at Maude Weir,2.47pm Thu,6.91,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Murrumbidgee R D/S Hay Weir,2.47pm Thu,7.89,steady,minor,2022-10-13 15:21:38.985233+11:00,NSW
Murrumbidgee R at Hay Town,10.00am Thu,6.46,rising,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Murrumbidgee R at Carrathool,8.00am Thu,6.46,rising,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Mersey Rv at Liena (H),2.45pm Thu,1.89,falling,below minor,2022-10-13 15:21:38.985233+11:00,TAS
Murrumbidgee R D/S Yanco Weir,3.00pm Thu,6.50,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Billabong Ck at Darlot,3.00pm Thu,4.68,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Tumbarumba Ck at Bakers,3.00pm Thu,2.24,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Tumbarumba Ck at Tumbarumba,3.00pm Thu,0.91,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Maragle Ck at Maragle,3.00pm Thu,0.65,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Niemur R at Mallan School,3.00pm Thu,6.05,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Forest Ck at Warriston Weir,3.00pm Thu,0.68,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Yanco Ck at Yanco Br,3.00pm Thu,2.25,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Billabong Ck at Conargo,3.00pm Thu,3.46,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Billabong Ck at Jerilderie,3.00pm Thu,1.40,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Billabong Ck at Walbundrie,3.00pm Thu,1.94,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Mt. Cole Ck at Crowlands,3.13pm Thu,1.72,steady,,2022-10-13 15:21:38.985233+11:00,VIC
Colombo Ck at Morundah,3.00pm Thu,2.24,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Yanco Ck at Morundah,3.00pm Thu,2.85,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Murrumbidgee R at Narrandera,3.00pm Thu,7.15,steady,minor,2022-10-13 15:21:38.985233+11:00,NSW
Murrumbidgee R at Darlington Point,3.00pm Thu,6.11,steady,minor,2022-10-13 15:21:38.985233+11:00,NSW
Murrumbidgee R at Gogeldrie Weir,2.47pm Thu,6.61,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Lake Leake,3.00pm Thu,5.28,steady,minor,2022-10-13 15:21:38.985233+11:00,TAS
Elizabeth Rv d/s Lake Leake (D),1.00pm Thu,0.46,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Macquarie Rv at Morningside (D),1.00pm Thu,1.84,steady,below minor,2022-10-13 15:21:38.985233+11:00,TAS
Molonglo R at Sturt Island,6.00am Thu,1.60,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Huon Rv at Harrisons Opening,2.09pm Thu,0.82,steady,below minor,2022-10-13 15:21:38.985233+11:00,TAS
Huon Rv at Tahune Bdge,2.39pm Thu,0.25,steady,below minor,2022-10-13 15:21:38.985233+11:00,TAS
Huon Rv at Judbury (D),2.19pm Thu,0.68,rising,below minor,2022-10-13 15:21:38.985233+11:00,TAS
Huon Rv at Huonville,2.55pm Thu,1.45,falling,below minor,2022-10-13 15:21:38.985233+11:00,TAS
Cooma Back Ck at SMEC,3.01pm Thu,0.26,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Cooma Ck at Koolaroo,3.00pm Thu,0.91,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Molonglo R below Yarralumla Creek,2.48pm Thu,2.04,rising,,2022-10-13 15:21:38.985233+11:00,NSW
Derwent Rv at New Norfolk,3.02pm Thu,0.47,falling,below minor,2022-10-13 15:21:38.985233+11:00,TAS
Molonglo R at Coppins Crossing,1.39pm Thu,1.56,rising,,2022-10-13 15:21:38.985233+11:00,NSW
Lake Burley Griffin at Dam,1.41pm Thu,555.91^,rising,,2022-10-13 15:21:38.985233+11:00,NSW
Sullivan Ck at Barry Drive,1.00pm Thu,0.96,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Sullivan Ck at Southwell,1.00pm Thu,0.22,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Jerrabomberra Ck at Hindmarsh,2.43pm Thu,2.16,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Mersey Rv (Abv Arm) (H),2.30pm Thu,0.34,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Jordan Rv at Mauriceton (D),1.00pm Thu,0.47,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Derwent Rv abv New Norfolk Bdg (D),1.00pm Thu,2.09,rising,,2022-10-13 15:21:38.985233+11:00,TAS
Forth Rv blw Wilmot (H),2.45pm Thu,3.09,steady,below minor,2022-10-13 15:21:38.985233+11:00,TAS
Derwent Rv at Macquarie Plains (D),2.41pm Thu,0.60,steady,below minor,2022-10-13 15:21:38.985233+11:00,TAS
Rowallan Dam (H),2.45pm Thu,479.89^,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Wilmot Rv (Abv Forth) (H),2.45pm Thu,3.03,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Isis Rv at Barton,2.55pm Thu,0.76,steady,below minor,2022-10-13 15:21:38.985233+11:00,TAS
Bulloo River at Thargomindah,1.35pm Thu,4.98,rising,,2022-10-13 15:21:38.985233+11:00,NSW
Paroo R at Willara Crossing,2.15pm Thu,1.37,steady,minor,2022-10-13 15:21:38.985233+11:00,NSW
Cuttaburra Channel at Turra,2.00pm Thu,2.05,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Warrego R at Fords Br Bywash,3.15am Thu,2.41,steady,moderate,2022-10-13 15:21:38.985233+11:00,NSW
Barwon R at Geera (D/S Macquarie R),3.00pm Thu,13.07,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Darling R at Warraweena,3.00pm Thu,14.14,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Lake Gairdner Dam (H),2.45pm Thu,473.41^,rising,,2022-10-13 15:21:38.985233+11:00,TAS
Darling R at Burtundy,3.00pm Thu,6.94,steady,minor,2022-10-13 15:21:38.985233+11:00,NSW
Middlesex Plain (Iris Rv) (H),2.45pm Thu,1.21,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Lake Paloona Dam (Forth Rv) (H),2.45pm Thu,50.11^,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Lake Barrington Dam (H),2.45pm Thu,121.39^,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Lake Cethana Dam (H),2.45pm Thu,218.25^,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Forth Rv (Abv Lemonthyme PS) (H),2.45pm Thu,3.73,rising,,2022-10-13 15:21:38.985233+11:00,TAS
Duck Rv at Scotchtown (D),1.00pm Thu,1.51,rising,,2022-10-13 15:21:38.985233+11:00,TAS
Darling R at Pooncarie,3.00pm Thu,7.09,steady,minor,2022-10-13 15:21:38.985233+11:00,NSW
Darling R at Bourke,3.00pm Thu,11.72,steady,moderate,2022-10-13 15:21:38.985233+11:00,NSW
Darling R at Menindee Weir 32,3.00pm Thu,6.62,steady,moderate,2022-10-13 15:21:38.985233+11:00,NSW
Darling R at Menindee Town,3.00pm Thu,9.12,steady,moderate,2022-10-13 15:21:38.985233+11:00,NSW
Talyawalka Crk at Barrier Hwy,3.00pm Thu,2.75,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Darling R at Wilcannia,3.00pm Thu,9.77,steady,moderate,2022-10-13 15:21:38.985233+11:00,NSW
Darling R at Tilpa,3.00pm Thu,11.62,steady,major,2022-10-13 15:21:38.985233+11:00,NSW
Darling R at Louth,3.00pm Thu,11.11,steady,moderate,2022-10-13 15:21:38.985233+11:00,NSW
Murrumbidgee R at Lobbs Hole,1.00pm Thu,3.50,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Ginninderra Ck U/S Barton Hwy,1.40pm Thu,0.64,falling,,2022-10-13 15:21:38.985233+11:00,NSW
Murrumbidgee R at Mt Macdonald,10.00am Thu,2.48,falling,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Cotter R at Cotter Kiosk,1.00pm Thu,1.04,falling,,2022-10-13 15:21:38.985233+11:00,NSW
Cotter R at Cotter Dam,1.00pm Thu,551.13^,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Tuggeranong Ck u/s of Sewer,1.00pm Thu,0.44,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Tuggeranong Ck at Weir,6.00am Thu,0.12^,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Gudgenby R at Tennent,1.00pm Thu,1.94,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Wimmera R at Eversley,3.14pm Thu,3.27,rising,,2022-10-13 15:21:38.985233+11:00,VIC
Micaligo Ck at Michelago,3.00pm Thu,0.63,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Bredbo R at Bredbo Station,3.00pm Thu,0.94,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Murrumbidgee R at Billilingra,3.00pm Thu,1.90,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Murrumbidgee R at Mittagang Cross.,3.00pm Thu,1.24,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Alum Ck at Jones Plain Road,9.45am Thu,0.71,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Coal Rv at Craigbourne Dam (D),1.00pm Thu,0.18,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Ginninderra Ck U/S Charn. Rd,1.00pm Thu,0.56,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Murrumbidgee R at Halls,1.00pm Thu,3.52,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Ringarooma Rv upstr Branxholm (D),1.15pm Thu,1.86,rising,,2022-10-13 15:21:38.985233+11:00,TAS
Lake Rv at Parknook (H),2.45pm Thu,4.15,rising,major,2022-10-13 15:21:38.985233+11:00,TAS
Lake Rv at Lake House (H),2.45pm Thu,1.85,rising,,2022-10-13 15:21:38.985233+11:00,TAS
Below Palmers RT (H),2.45pm Thu,3.01,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Brumbys Ck (No 3 Weir) (H),2.45pm Thu,0.57,rising,,2022-10-13 15:21:38.985233+11:00,TAS
Macquarie Rv at Cressy Pumps (H),2.45pm Thu,1.77,rising,below minor,2022-10-13 15:21:38.985233+11:00,TAS
Legerwood Rivulet d/s Ringaroom(D),1.00pm Thu,0.43,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Ringarooma Rv at Moorina Bdge (D),1.00pm Thu,2.87,rising,,2022-10-13 15:21:38.985233+11:00,TAS
Yass R U/S Macks Reef Rd,3.00pm Thu,0.87,steady,,2022-10-13 15:21:38.985233+11:00,NSW
George Rv at St Helens Intake (D),1.00pm Thu,2.59,rising,,2022-10-13 15:21:38.985233+11:00,TAS
Scamander Rv abv Water Supply (D),1.00pm Thu,1.28,rising,,2022-10-13 15:21:38.985233+11:00,TAS
Swan Rv upstrm Hardings Falls (D),11.00am Thu,0.76,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Swan River at the Grange (D),1.00pm Thu,0.50,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Meredith River at Swansea (D),1.00pm Thu,0.33,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Yass R at Gundaroo,3.00pm Thu,0.50,steady,,2022-10-13 15:21:38.985233+11:00,NSW
White Kangaroos Rt abv Coal Rv (D),1.00pm Thu,0.16,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Coal Rv at Richmond (D),1.00pm Thu,0.12,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Blw Lake St Clair (Derwent Rv) (H),1.45pm Thu,0.61,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Clyde Rv ds Lake Cresent (D),1.00pm Thu,0.40,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Ouse Rv (blw Liawenee Canal) (H),2.45pm Thu,2.08,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Ouse Rv at Monpeelyata Wier (H),2.30pm Thu,10.23,rising,,2022-10-13 15:21:38.985233+11:00,TAS
St Patricks Plains (H),2.45pm Thu,0.29,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Shannon Rv at Hermitage (H),2.30pm Thu,0.43,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Ouse Rv at Ashton (H),2.30pm Thu,0.37,steady,below minor,2022-10-13 15:21:38.985233+11:00,TAS
Ouse Rv at 3B Weir (H),2.45pm Thu,0.63,steady,below minor,2022-10-13 15:21:38.985233+11:00,TAS
Clyde Rv at Bothwell (D),1.00pm Thu,0.46,steady,below minor,2022-10-13 15:21:38.985233+11:00,TAS
King William Lake at Dam (H),2.45pm Thu,713.95^,rising,,2022-10-13 15:21:38.985233+11:00,TAS
Meadowbank HEC (H),2.45pm Thu,72.87^,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Derwent Rv blw Meadowbank Dam (H),2.45pm Thu,1.74,falling,below minor,2022-10-13 15:21:38.985233+11:00,TAS
Tyenna Rv at Newbury (D),1.00pm Thu,0.40,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Styx River at Bruces Bridge,1.04pm Thu,1.02,steady,below minor,2022-10-13 15:21:38.985233+11:00,TAS
Plenty River at Feilton,3.01pm Thu,0.45,rising,below minor,2022-10-13 15:21:38.985233+11:00,TAS
Arthurs Lake at Pump Station (H),2.45pm Thu,951.03^,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Numeralla R at Numeralla,3.00pm Thu,0.85,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Ouse Rv at Lake Augusta Intake (H),2.45pm Thu,1149.89^,rising,,2022-10-13 15:21:38.985233+11:00,TAS
Derwent Rv at Glendu (H),2.45pm Thu,1.66,falling,below minor,2022-10-13 15:21:38.985233+11:00,TAS
Dee Rv abv Derwent Rv (H),2.45pm Thu,0.17,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Echo Lake at Dam (H),2.45pm Thu,841.97^,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Cluny Lagoon Dam (H),2.30pm Thu,97.18^,rising,,2022-10-13 15:21:38.985233+11:00,TAS
Repulse lake Dam (H),2.45pm Thu,124.58^,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Catagunya lake Dam (H),2.45pm Thu,167.78^,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Florentine Rv abv Derwent Rv (H),2.45pm Thu,0.62,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Florentine Rv at Eleven Rd (H),2.45pm Thu,0.24,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Wayatinah Lagoon at Intake (H),2.45pm Thu,230.35^,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Liapootah Pond Dam (H),2.45pm Thu,340.20^,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Nive abv Tungatinah (H),1.45pm Thu,0.63,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Pine Tier Dam (H),2.45pm Thu,668.42^,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Little Pine Lagoon at Dam (H),2.45pm Thu,1006.57^,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Derwent abv Nive (H),2.45pm Thu,0.70,steady,,2022-10-13 15:21:38.985233+11:00,TAS
Goulburn R at Shepparton,3.13pm Thu,9.14,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Goulburn R at Mc Coys Br,3.00pm Thu,8.25,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Orara R at Orange Grove,3.05pm Thu,1.99,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Timbarra R at Billyrimba,2.00pm Thu,0.71,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Timbarra R at Drake,9.15am Thu,1.43,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Clarence R at Baryulgil,2.00pm Thu,2.16,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Mann R at Shannon Vale,3.00pm Thu,0.76,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Mann R at Mitchell,3.00pm Thu,1.00,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Aberfoyle R at Aberfoyle,3.00pm Thu,0.77,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Guy Fawkes R at Ebor,3.00pm Thu,0.59,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Boyd R at Broadmeadows,2.00pm Thu,1.43,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Bielsdown Ck at Dorrigo,2.00pm Thu,0.74,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Nymboida R at Nymboida,3.00pm Thu,1.38,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Nymboida R d/s Nymboida Weir,2.00pm Thu,1.96,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Mann R at Jackadgery,3.00pm Thu,1.74,steady,,2022-10-13 15:21:38.985233+11:00,NSW
