Station Name,Time/Day,Height,Tendency,Flood Class,Scraped,State
Einasleigh R at Minnies Dip,2.00pm Thu,1.61,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Moore River Nth at Long Pool Br,12.00pm Thu,0.16,steady,below minor,2022-10-13 16:07:30.866648+11:00,WA
Julia Ck at Julia Ck,2.00pm Thu,0.09,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Williams R at Landsborough Hwy,2.00pm Thu,0.20,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Gilliat R at Wills Dev Rd,2.00pm Thu,2.10,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Cloncurry R at Cloncurry,2.00pm Thu,0.04,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Corella R at Corella Dam HW,8.00am Thu,293.85,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Gingin Brook at Bookine Bookine,12.00pm Thu,0.26,steady,below minor,2022-10-13 16:07:30.866648+11:00,WA
Gingin Brook at Gingin,12.00pm Thu,0.28,steady,below minor,2022-10-13 16:07:30.866648+11:00,WA
Moore River at Waterville Road,12.00pm Thu,0.37,steady,below minor,2022-10-13 16:07:30.866648+11:00,WA
Moore River at Quinns Ford,11.55am Thu,0.70,steady,below minor,2022-10-13 16:07:30.866648+11:00,WA
Moore River Nth at Moora Caravan Pk,12.00pm Thu,0.38,steady,below minor,2022-10-13 16:07:30.866648+11:00,WA
Hill River at Ardross,12.00pm Thu,0.21,steady,below minor,2022-10-13 16:07:30.866648+11:00,WA
Etheridge R at Roseglen,2.00pm Thu,1.19,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Hill River at Hill River Springs,12.00pm Thu,0.10,steady,below minor,2022-10-13 16:07:30.866648+11:00,WA
Irwin River at Mountain Bridge,12.00pm Thu,0.40,steady,below minor,2022-10-13 16:07:30.866648+11:00,WA
Irwin River at Strawberry Bridge,12.00pm Thu,0.38,steady,below minor,2022-10-13 16:07:30.866648+11:00,WA
Irwin River at Yatharagga,12.00pm Thu,-0.13,steady,below minor,2022-10-13 16:07:30.866648+11:00,WA
Greenough River at Karlanew Peak,12.00pm Thu,0.18,steady,below minor,2022-10-13 16:07:30.866648+11:00,WA
Greenough River at Mitthutharra,12.00pm Thu,-0.44,steady,below minor,2022-10-13 16:07:30.866648+11:00,WA
Greenough River at Pindarring Rocks,12.00pm Thu,-0.06,steady,below minor,2022-10-13 16:07:30.866648+11:00,WA
Chapman River at Utakarra,12.00pm Thu,0.31,steady,,2022-10-13 16:07:30.866648+11:00,WA
Hutt River at Yerina,12.00pm Thu,0.22,steady,,2022-10-13 16:07:30.866648+11:00,WA
Wilson Inlet at Old Railway Bridge,12.00pm Thu,0.28,steady,,2022-10-13 16:07:30.866648+11:00,WA
Flinders R at Etta Plains,2.00pm Thu,-0.01,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Flinders R at Punchbowl,2.00pm Thu,0.97,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Flinders R at Richmond,2.00pm Thu,0.66,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Flinders R at Marathon,1.00pm Thu,0.00,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
East Normanby R at Mulligan Hwy,2.00pm Thu,1.30,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Normanby R at Battle Camp,2.00pm Thu,2.22,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Laura R at Coalseam Ck,2.00pm Thu,1.38,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Normanby R at Kalpowar Xing,2.00pm Thu,1.47,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Hann R at Sandy Creek,2.00pm Thu,0.63,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Stewart R at Telegraph Rd,2.00pm Thu,0.98,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Pascoe R at Fall Ck,2.00pm Thu,1.34,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Pascoe R at Garraway Creek,2.00pm Thu,1.73,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Mornington Island Tide,2.11pm Thu,2.13,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Gregory R at Riversleigh,2.00pm Thu,1.55,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Gregory R at Gregory Downs,2.00pm Thu,0.74,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Burketown Tide,2.08pm Thu,1.81,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Leichhardt R at Doughboy Ck,2.00pm Thu,0.34,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Leichhardt R at Julius Dam,2.00pm Thu,-1.37,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Leichhardt R at Miranda Creek,2.00pm Thu,0.93,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Gunpowder Ck at Gunpowder,2.00pm Thu,0.15,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Leichhardt R at Floraville,2.00pm Thu,0.53,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Flinders R at Whites Mountain,12.00pm Thu,0.01,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Flinders R at Glendower Crossing,2.25pm Thu,0.74,falling,,2022-10-13 16:07:30.866648+11:00,QLD
Flinders R at Glenmoan Station,12.00pm Thu,-0.02,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Porcupine Ck at Mt Emu Plains,2.00pm Thu,1.44,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Sleeman River at Sleeman Rd Bridge,12.00pm Thu,0.52,steady,,2022-10-13 16:07:30.866648+11:00,WA
Cuppup River at Eden Road,12.00pm Thu,0.09,steady,,2022-10-13 16:07:30.866648+11:00,WA
Denmark River at Denmark College,12.00pm Thu,0.18,steady,,2022-10-13 16:07:30.866648+11:00,WA
Blackwood River at Bridgetown,12.00pm Thu,0.79,steady,below minor,2022-10-13 16:07:30.866648+11:00,WA
Blackwood River at Boyup Flax Mill,12.00pm Thu,0.67,steady,below minor,2022-10-13 16:07:30.866648+11:00,WA
Beaufort River at Manywaters,12.00pm Thu,0.12,steady,below minor,2022-10-13 16:07:30.866648+11:00,WA
Dugald R at Rail Crossing,2.00pm Thu,0.02,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Cloncurry R at Canobie Auto,2.00pm Thu,0.27,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Flinders R-Cloncurry R Junction,12.00pm Thu,0.27,falling,,2022-10-13 16:07:30.866648+11:00,QLD
Saxby R at Punchbowl Rd,2.00pm Thu,0.63,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Flinders R at Walkers Bend,1.00pm Thu,0.67,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Spear Ck at Iffley,12.00pm Thu,0.00,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Norman R d/s Yappar R Junction,6.00am Thu,0.00,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Norman R at Broadwater,12.00pm Thu,2.18,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Norman R at Glenore Weir,2.00pm Thu,6.71,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Norman R at Normanton,12.00pm Thu,0.00,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Walkers Ck at Miranda Downs,12.00pm Thu,0.00,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Walker Ck at Burke Devel Rd,12.00pm Thu,0.00,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Karumba Tide,2.02pm Thu,1.95,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Gilbert R at Rockfields,2.00pm Thu,2.63,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Copperfield R at Spanner Waterhole,2.00pm Thu,1.80,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Copperfield R at Kidston Dam HW,1.00pm Thu,584.78,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Copperfield R at Kidston Dam TW,1.00pm Thu,2.13,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Einasleigh R at Einasleigh,2.00pm Thu,1.27,rising,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Elizabeth Ck at Mt Surprise,9.00am Thu,1.45,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Blackwood River at Winnejup,12.00pm Thu,0.64,steady,below minor,2022-10-13 16:07:30.866648+11:00,WA
Blackwood River at Nannup,12.00pm Thu,0.95,steady,below minor,2022-10-13 16:07:30.866648+11:00,WA
Little Creek at Ocean Beach Rd,12.00pm Thu,0.21,steady,,2022-10-13 16:07:30.866648+11:00,WA
Blackwood River at Darradup,11.10am Thu,0.49,steady,,2022-10-13 16:07:30.866648+11:00,WA
Denmark River at Mt Lindesay,12.00pm Thu,0.17,steady,,2022-10-13 16:07:30.866648+11:00,WA
Denmark River at Kompup,12.00pm Thu,0.06,steady,,2022-10-13 16:07:30.866648+11:00,WA
Yate Flat Creek at Woonanup,11.00am Thu,0.06,steady,,2022-10-13 16:07:30.866648+11:00,WA
Kent River at Rock Glen,11.55am Thu,0.08,steady,,2022-10-13 16:07:30.866648+11:00,WA
Kent River at Styx Junction,11.00am Thu,0.31,steady,,2022-10-13 16:07:30.866648+11:00,WA
Frankland River at Mount Frankland,12.00pm Thu,0.79,steady,,2022-10-13 16:07:30.866648+11:00,WA
Shannon River at Dog Pool,10.10am Thu,0.50,steady,,2022-10-13 16:07:30.866648+11:00,WA
Deep River at Teds Pool,12.00pm Thu,0.32,steady,,2022-10-13 16:07:30.866648+11:00,WA
Weld River at Ordnance Rd Crossing,12.00pm Thu,0.71,steady,,2022-10-13 16:07:30.866648+11:00,WA
Weld River at Wattle Block,12.00pm Thu,0.23,steady,,2022-10-13 16:07:30.866648+11:00,WA
Gardner River at Baldania Ck Confl,11.00am Thu,1.11,steady,,2022-10-13 16:07:30.866648+11:00,WA
Warren River at Barker Rd Crossing,11.10am Thu,0.65,steady,,2022-10-13 16:07:30.866648+11:00,WA
Lefroy Brook at Cascades,12.00pm Thu,0.37,steady,,2022-10-13 16:07:30.866648+11:00,WA
Lefroy Brook at Rainbow Trail,12.00pm Thu,0.69,steady,,2022-10-13 16:07:30.866648+11:00,WA
Warren River at Wheatley Farm,11.00am Thu,0.38,steady,,2022-10-13 16:07:30.866648+11:00,WA
Wilgarup River at Quintarrup,12.00pm Thu,0.24,steady,,2022-10-13 16:07:30.866648+11:00,WA
Donnelly River at Strickland,12.00pm Thu,0.28,steady,,2022-10-13 16:07:30.866648+11:00,WA
Scott River at Brennans Ford,12.00pm Thu,0.71,steady,,2022-10-13 16:07:30.866648+11:00,WA
Blackwood River at Hut Pool,12.00pm Thu,1.45,steady,,2022-10-13 16:07:30.866648+11:00,WA
Chapman River at Forest Grove,11.10am Thu,0.26,steady,,2022-10-13 16:07:30.866648+11:00,WA
Blackwood River at Gingilup,11.00am Thu,0.87,steady,,2022-10-13 16:07:30.866648+11:00,WA
Dawson R at Beckers,2.00pm Thu,1.62,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Lachlan R at Corrong,3.00pm Thu,2.82,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Lachlan R at Booligal Weir,1.00pm Thu,3.04,steady,minor,2022-10-13 16:07:30.866648+11:00,NSW
Merrimajeel Ck u/s Blockbank,3.00pm Thu,1.40,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Lachlan R at Whealbah,3.00pm Thu,7.13,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Lachlan R at Hillston Weir,3.00pm Thu,2.93,steady,moderate,2022-10-13 16:07:30.866648+11:00,NSW
Lachlan R at Willandra Weir,3.00pm Thu,3.36,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Willandra Ck at Road Bridge,3.00pm Thu,4.70,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Lachlan R at Lake Cargelligo,3.00pm Thu,2.26,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Loddon R at MV Hwy Br (Kerang),2.00pm Thu,76.71,steady,below minor,2022-10-13 16:07:30.866648+11:00,VIC
Mooloolah R at Mooloolah,2.26pm Thu,0.42,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Bulloo R at South Comongin,12.14pm Thu,3.69,falling,,2022-10-13 16:07:30.866648+11:00,QLD
Winbin Ck,11.45am Thu,0.01,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Bulloo R at Quilpie,2.00pm Thu,4.12,steady,moderate,2022-10-13 16:07:30.866648+11:00,QLD
Bulloo R at Milroy,2.11pm Thu,2.62,falling,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Blackwater Ck at Patricia Park,2.12pm Thu,0.83,falling,,2022-10-13 16:07:30.866648+11:00,QLD
Yowah Ck at Alroy Crossing,2.14pm Thu,0.09,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Paroo R at Farnham Plains,6.15am Thu,3.45,falling slowly,minor,2022-10-13 16:07:30.866648+11:00,QLD
Paroo R at Humeburn,2.29pm Thu,3.85,steady,moderate,2022-10-13 16:07:30.866648+11:00,QLD
Quilberry Ck at Cooladdi,2.36pm Thu,0.00,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Warrego R at Barringun No.2,2.00pm Thu,2.84,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Warrego R at Cunnamulla Weir,2.00pm Thu,5.92,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Warrego R at Wallen,2.00pm Thu,2.38,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Warrego R at Bakers Bend,2.30pm Thu,1.41,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Lachlan R at Euabalong,7.48am Thu,6.99,steady,minor,2022-10-13 16:07:30.866648+11:00,NSW
Lachlan R at Condobolin,3.00pm Thu,6.13,steady,moderate,2022-10-13 16:07:30.866648+11:00,NSW
Goobang Ck at Condobolin,3.00pm Thu,1.98,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Island Ck at Fairholme,3.00pm Thu,6.05,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Bogan R at Mudall,10.36am Thu,3.58,rising,moderate,2022-10-13 16:07:30.866648+11:00,NSW
Bogan R at Dandaloo,3.00pm Thu,5.82,steady,moderate,2022-10-13 16:07:30.866648+11:00,NSW
Bogan R at Peak Hill,3.00pm Thu,1.24,steady,below minor,2022-10-13 16:07:30.866648+11:00,NSW
Marthaguy Ck at Carinda,3.00pm Thu,4.44,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Macquarie R at Carinda,3.00pm Thu,3.68,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Macquarie R at Miltara,3.00pm Thu,2.60,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Macquarie R at Pilligawarrina,3.00pm Thu,3.67,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Macquarie R at Oxley,3.00pm Thu,3.71,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Gum Cowal Ck at Bifurcation,3.00pm Thu,2.21,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Macquarie R D/S Marebone,3.00pm Thu,5.05,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Marebone Ck at Marebone Break,3.00pm Thu,2.97,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Gunningbar Ck at Gunningbar Reg D/S,2.46pm Thu,6.35,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Macquarie R at Warren Town,3.00pm Thu,9.76,steady,major,2022-10-13 16:07:30.866648+11:00,NSW
Macquarie R D/S Warren Weir,3.00pm Thu,5.47,steady,major,2022-10-13 16:07:30.866648+11:00,NSW
Macquarie R at Narromine,1.00pm Thu,8.44,falling,minor,2022-10-13 16:07:30.866648+11:00,NSW
Macquarie R at Gin Gin Weir,3.00pm Thu,11.78,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Macquarie R at Baroona,1.00pm Thu,7.55,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Coolbaggie Ck at Rawsonville,3.00pm Thu,0.58,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Talbragar R at Dunedoo,3.00pm Thu,2.10,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Talbragar R at Gulambula Bridge,3.00pm Thu,1.28,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Talbragar R at Elong Elong,3.00pm Thu,1.57,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Macquarie R at Dubbo,3.00pm Thu,4.94,falling,below minor,2022-10-13 16:07:30.866648+11:00,NSW
Macquarie R at Geurie,3.00pm Thu,7.35,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Bogan R at Neurie Plains,3.00pm Thu,2.21,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Bogan R at Nyngan,3.00pm Thu,3.76,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Duck Ck at Napali,3.30pm Thu,3.05,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Mandagery Ck at Toogong,3.00pm Thu,1.05,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Wattle Ck at Dudauman,3.00pm Thu,0.59,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Wallamundry Ck at Island Ck Offtake,3.00pm Thu,2.68,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Lachlan R d/s Jemalong Weir,2.45pm Thu,7.68,steady,moderate,2022-10-13 16:07:30.866648+11:00,NSW
Lachlan R at Jemalong Weir,2.45pm Thu,7.70,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Lachlan R at Cottons Weir,3.30pm Thu,6.58,steady,moderate,2022-10-13 16:07:30.866648+11:00,NSW
Lachlan R at Forbes Iron Bridge,3.00pm Thu,10.45,steady,moderate,2022-10-13 16:07:30.866648+11:00,NSW
Lachlan R at Mulyandry Ck,3.00pm Thu,11.29,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Lachlan R at Nanami,3.30pm Thu,11.36,steady,major,2022-10-13 16:07:30.866648+11:00,NSW
Lachlan R at Cowra,3.30pm Thu,7.63,steady,below minor,2022-10-13 16:07:30.866648+11:00,NSW
Mandagery Ck at Eugowra Smithfield,3.00pm Thu,2.50,steady,below minor,2022-10-13 16:07:30.866648+11:00,NSW
Belubula R at Helensholme,3.00pm Thu,8.88,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Bogan R at Monkey Br,3.00pm Thu,5.77,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Belubula R u/s Canowindra,3.00pm Thu,1.54,steady,below minor,2022-10-13 16:07:30.866648+11:00,NSW
Belubula R at The Needles,3.00pm Thu,0.93,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Belubula R d/s Carcoar Dam,3.00pm Thu,1.07,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Flyers Ck at Beneree,3.00pm Thu,0.31,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Boorowa R at Prossers Crossing,2.00pm Thu,1.61,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Lachlan R d/s Wyangala Dam,3.00pm Thu,3.78,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Wyangala Dam,2.45pm Thu,377.98,falling,,2022-10-13 16:07:30.866648+11:00,NSW
Abercrombie R at Hadley No2,12.30pm Thu,1.28,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Lachlan R at Narrawa,1.00pm Thu,1.24,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Bogan R at Gongolgon,3.00pm Thu,1.12,steady,moderate,2022-10-13 16:07:30.866648+11:00,NSW
Ewen Maddock Dam,9.35am Thu,25.25,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
South Esk Rv at Trevallyn Pond (H),3.45pm Thu,126.35^,steady,below minor,2022-10-13 16:07:30.866648+11:00,TAS
South Esk Rv at Longford,3.27pm Thu,1.00,steady,below minor,2022-10-13 16:07:30.866648+11:00,TAS
Back Creek abv Wilmores Lane (D),3.00pm Thu,0.23,steady,,2022-10-13 16:07:30.866648+11:00,TAS
South Esk Rv at Perth (D),3.15pm Thu,2.67,steady,below minor,2022-10-13 16:07:30.866648+11:00,TAS
Nile Rv at Deddington (D),3.32pm Thu,1.70,rising,below minor,2022-10-13 16:07:30.866648+11:00,TAS
South Esk Rv at Llewellyn (H),3.45pm Thu,2.26,steady,below minor,2022-10-13 16:07:30.866648+11:00,TAS
St Pauls Rv abv Avoca (D),3.00pm Thu,0.92,steady,,2022-10-13 16:07:30.866648+11:00,TAS
St Pauls Rv at Lewis Hill,3.58pm Thu,1.65,rising,below minor,2022-10-13 16:07:30.866648+11:00,TAS
South Esk Rv at Fingal,4.01pm Thu,3.50,steady,below minor,2022-10-13 16:07:30.866648+11:00,TAS
South Esk Rv at Mathinna,4.00pm Thu,2.01,rising,,2022-10-13 16:07:30.866648+11:00,TAS
South Esk Rv at Upper Esk Bge(D),3.00pm Thu,2.85,steady,,2022-10-13 16:07:30.866648+11:00,TAS
Break O'Day Rv at Killymoon (D),3.00pm Thu,1.80,rising,,2022-10-13 16:07:30.866648+11:00,TAS
North Esk Rv at Corra Linn,3.58pm Thu,3.12,rising,minor,2022-10-13 16:07:30.866648+11:00,TAS
North Esk Rv at Ballroom (D),3.00pm Thu,1.37,rising,below minor,2022-10-13 16:07:30.866648+11:00,TAS
St Patricks Rv at Nunamara Offtake,4.03pm Thu,2.12,rising,minor,2022-10-13 16:07:30.866648+11:00,TAS
Meander Rv at Westwood Bridge,4.04pm Thu,1.95,steady,below minor,2022-10-13 16:07:30.866648+11:00,TAS
Liffey Rv at Carrick (D),3.00pm Thu,0.62,rising,,2022-10-13 16:07:30.866648+11:00,TAS
Liffey Rv abv West Channel (D),3.00pm Thu,2.71,rising,,2022-10-13 16:07:30.866648+11:00,TAS
Meander Rv at Strathbridge (D),3.00pm Thu,2.15,rising,below minor,2022-10-13 16:07:30.866648+11:00,TAS
Meander Rv at Deloraine Rwy Br (H),3.45pm Thu,1.66,rising,below minor,2022-10-13 16:07:30.866648+11:00,TAS
Meander Rv at Meander,4.00pm Thu,3.00,steady,moderate,2022-10-13 16:07:30.866648+11:00,TAS
Tooms Lake,3.31pm Thu,4.50,steady,minor,2022-10-13 16:07:30.866648+11:00,TAS
Tooms Rv blw Tooms Lake (D),3.00pm Thu,0.27,steady,,2022-10-13 16:07:30.866648+11:00,TAS
Macquarie Rv at Trefusis (D),3.00pm Thu,0.88,steady,,2022-10-13 16:07:30.866648+11:00,TAS
Murray R at Torrumbarry Weir,3.00pm Thu,7.73,steady,moderate,2022-10-13 16:07:30.866648+11:00,VIC
Avoca R at Ampitheatre,3.00pm Thu,3.31,rising,,2022-10-13 16:07:30.866648+11:00,VIC
Avoca R at Archdale Junction,2.00pm Thu,2.18^,rising,,2022-10-13 16:07:30.866648+11:00,VIC
Avoca R at Logan,2.39pm Thu,5.47,steady,,2022-10-13 16:07:30.866648+11:00,VIC
Avoca R at Yawong Weir,3.00pm Thu,3.18,rising,minor,2022-10-13 16:07:30.866648+11:00,VIC
Avoca R at Charlton Town,3.00pm Thu,4.06,steady,minor,2022-10-13 16:07:30.866648+11:00,VIC
Avoca R at Charlton D/S,2.00pm Thu,2.45,rising,below minor,2022-10-13 16:07:30.866648+11:00,VIC
Avoca R at Quambatook,2.00pm Thu,1.92^,steady,below minor,2022-10-13 16:07:30.866648+11:00,VIC
Murray R at Echuca,2.00pm Thu,92.95^,steady,below minor,2022-10-13 16:07:30.866648+11:00,VIC
Macquarie Rv at Mt Morriston,3.08pm Thu,0.55,steady,below minor,2022-10-13 16:07:30.866648+11:00,TAS
Below Palmers RT (H),3.45pm Thu,3.21,rising,,2022-10-13 16:07:30.866648+11:00,TAS
Lake Rv at Lake House (H),3.45pm Thu,1.96,rising,,2022-10-13 16:07:30.866648+11:00,TAS
Lake Rv at Parknook (H),3.45pm Thu,4.19,rising,major,2022-10-13 16:07:30.866648+11:00,TAS
Isis Rv at Barton,4.00pm Thu,0.85,steady,below minor,2022-10-13 16:07:30.866648+11:00,TAS
Macquarie Rv at Morningside (D),3.00pm Thu,1.86,steady,below minor,2022-10-13 16:07:30.866648+11:00,TAS
Elizabeth Rv d/s Lake Leake (D),3.00pm Thu,0.47,steady,,2022-10-13 16:07:30.866648+11:00,TAS
Lake Leake,4.00pm Thu,5.28,steady,minor,2022-10-13 16:07:30.866648+11:00,TAS
Macquarie Rv at Fosterville (D),3.00pm Thu,0.54,steady,,2022-10-13 16:07:30.866648+11:00,TAS
Macquarie Rv at Ross,3.10pm Thu,1.42,steady,below minor,2022-10-13 16:07:30.866648+11:00,TAS
Mooloolah R at Jordan St,1.51pm Thu,0.20,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Coonowrin Ck at Glasshouse Mts,12.55pm Thu,0.40,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Coochin Ck at Beerwah,2.34pm Thu,0.42,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Coochin Ck at Old Gympie Rd,1.55pm Thu,0.25,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Bells Ck South,2.33pm Thu,0.37,falling,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Bells Ck North,11.54am Thu,2.24,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Golden Beach Tide,2.10pm Thu,0.70,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Golden Beach,2.28pm Thu,0.65,falling,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Lamerough Ck at Koala Court,11.56am Thu,4.67,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Mooloolaba Tide,2.05pm Thu,0.88,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Mountain Ck at Dixon Rd,12.21pm Thu,1.16,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Mountain Ck at Tanawha,1.40pm Thu,0.15,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Mooloolah R at Palmview,2.31pm Thu,0.49,falling,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Boonara Ck at Ettiewyn,2.00pm Thu,1.55,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Macquarie R at Wellington Br,3.00pm Thu,5.89,falling,minor,2022-10-13 16:07:30.866648+11:00,NSW
Little R at Obley,3.15pm Thu,1.02,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Bell R at Wellington,3.00pm Thu,2.29,steady,below minor,2022-10-13 16:07:30.866648+11:00,NSW
Warrego R at Augathella,2.00pm Thu,0.92,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Stoney Creek at Toronto,3.09pm Thu,0.15,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Stoney Creek U/S Toronto,3.15pm Thu,0.19,falling,,2022-10-13 16:07:30.866648+11:00,NSW
Lake Macquarie at Belmont,3.15pm Thu,0.17,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Lake Macquarie at Marmong Point,3.15pm Thu,0.17,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Cockle Ck at Cockle Ck Railway Stn,3.15pm Thu,0.19,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Cockle Ck at Barnsley Vale,3.25pm Thu,0.53,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Winding Ck at Fifth St Br,3.15pm Thu,14.74,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Slatey Creek,3.15pm Thu,18.32,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Angellala Ck at Wallal,12.42pm Thu,0.00,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Angellala Ck at Alice Downs,1.44pm Thu,0.00,steady,,2022-10-13 16:07:30.866648+11:00,QLD
